start_x	start_y	duration
446.2144450874596	642.1457910370993	0.6333333333333333
1070.4126230875652	681.6925621032715	0.15
1013.4665992043235	739.1227223656394	0.18333333333333332
763.0177903175354	753.0498200654984	0.13333333333333333
1047.9931945800781	710.6998028755188	0.25
1030.5185023882916	722.4093191860286	2.183333333333333
1369.5280710856118	519.2319917678833	0.45
810.1052641868591	441.05205953121185	0.13333333333333333
855.3529201854359	446.0671798207543	0.36666666666666664
639.0880557468959	508.7124954802649	0.23333333333333334
685.9697668892996	504.9464648110526	0.11666666666666667
798.5003861514004	674.2656179991636	0.36666666666666664
1387.8208507191052	426.4297990907322	0.36666666666666664
1309.9589538574219	453.35238575935364	0.3
1194.1116778055828	651.5406668186188	0.3
1612.5036277770996	628.7134966850281	0.16666666666666666
998.8979134192833	779.7527784567613	0.21666666666666667
697.8847063504733	688.0274347158579	0.21666666666666667
506.07899347941077	600.7312059402466	0.15
453.3801092420305	563.434601170676	0.35
230.60486555099487	515.3048560023308	0.2
394.1998825073242	324.71308994293213	0.25
435.45912623405457	303.2243762165308	0.26666666666666666
544.9920558929443	317.04631779875075	0.23333333333333334
1407.8890775597613	389.25394737202186	0.38333333333333336
1211.7305145263672	488.3673530817032	0.16666666666666666
1308.3910598754883	748.8472137451172	0.25
1275.8602023124695	694.771785736084	0.26666666666666666
1193.9485148379679	590.181419096495	0.31666666666666665
1212.3200723399286	556.0206571869229	1.15
857.7265900831957	495.94633368345404	0.21666666666666667
807.9914719717843	562.070049558367	0.23333333333333334
1060.0077438354492	652.5075706568632	0.18333333333333332
767.3129788567039	602.8747760548312	0.2833333333333333
944.4210389944224	814.3077184603763	0.21666666666666667
834.9573370126577	725.4592196757976	0.21666666666666667
797.2977561950684	736.6808466911316	0.25
824.7797813415527	740.0781004428864	0.16666666666666666
898.2941390991211	762.2502259254455	0.4166666666666667
826.5579212413115	774.9960818010218	0.5666666666666667
915.8966723850796	796.0249344961984	0.5833333333333334
667.5910729628343	775.6293995563801	0.21666666666666667
914.4339254628057	787.1615705282792	0.38333333333333336
761.8432506438224	766.1166510274332	0.5166666666666667
880.0578784942627	782.678257226944	0.3
817.2002926994774	705.2416289553922	0.2833333333333333
933.5142580668132	653.5481214523315	0.15
546.1638164520264	487.87771850824356	0.6
1093.7315654754639	451.5728674829006	0.13333333333333333
961.9388062986609	457.84952906713096	1.2166666666666666
971.4305041386532	476.87997964712287	0.43333333333333335
590.69373217496	379.833370718089	0.36666666666666664
1029.3170488797703	532.3792697833135	0.21666666666666667
897.8480701446533	770.1450079679489	0.3333333333333333
457.50453650951385	468.5808138549328	0.26666666666666666
676.7897770322602	314.3935022271913	0.48333333333333334
1101.827414376395	292.24508898598805	0.23333333333333334
1423.0709552764893	437.74070754647255	0.26666666666666666
1342.3125390445484	476.5631074063918	0.2833333333333333
1264.8312618857935	778.5519384082995	0.31666666666666665
930.0333393321318	662.819216672112	0.2833333333333333
472.2768611907959	448.9538118839264	0.5
529.2452239990234	404.78298246860504	0.1
627.3486785888672	285.1452439427376	0.3333333333333333
434.0011075564793	317.90706319468364	0.4666666666666667
259.8844282967704	228.05422412497657	0.23333333333333334
797.6275032445004	535.5442709044406	0.31666666666666665
626.1422642794522	585.7405978983099	0.18333333333333332
981.0990142822266	791.9783492088318	0.3333333333333333
1081.6841983795166	820.570827126503	0.2
963.09752146403	833.011429309845	0.15
1031.0260812859788	439.76592477999236	0.18333333333333332
