Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur,NumFix_Sim,AvgFixDisp_Sim,AvgFixDur_Sim,CoveredArea,det,revdet,meanline,maxline,ent,relent,lam,tt,corm
1Y,Vietnam_1,1,0,42,368.2539682539683,5,140.0,4.487221456531039,0.1403702166553986,6,5.502921279302459,0.205510098844941,550.0,23.0,354.79943289795455,672.4637681159421,0.2152048611111111,67.77393310265282,53.58708189158016,3497.619047619048,8316.666666666668,3.8073549220576033,0.2923872781687927,61.675850275508274,2774.358974358974,16.403634624581542
1Y,Sweden_2,0,1,49,286.7346938775511,9,116.66666666666669,4.647107834511615,0.2746605026386504,14,5.47183340070118,0.1873912451406441,250.00000000000003,29.0,259.52319081449855,484.48275862068976,0.2472104166666666,27.458492975734355,8.343976160068113,1343.75,1800.0,3.0,0.2774443443618952,22.46240601503759,1405.8823529411764,23.69004540939407
1Y,France_1,0,1,41,352.0325203252033,6,175.0,4.597100963354536,0.2121778677982897,0,3.9447110155439473,0.2137544272362264,283.33333333333337,20.0,372.13049827052856,721.6666666666667,0.2055965277777778,58.75594294770207,43.06656101426307,2059.722222222222,3966.6666666666665,3.584962500721157,0.2999128436762834,50.07374631268438,2095.679012345679,26.980982567353408
1Y,Italy_4,0,1,48,293.75000000000006,10,140.0,3.510399071691696,0.1230833151369934,13,6.735450086286718,0.1827038172723816,133.33333333333334,31.0,302.8097405022811,454.8387096774193,0.3266243055555555,14.607390300230946,,1405.5555555555554,1533.3333333333337,1.584962500721156,0.1497859789537809,16.757176105508144,2057.1428571428564,35.564591420569016
1Y,Mexico_1,0,1,36,409.2592592592593,10,156.66666666666669,4.062894373506172,0.1992098156426869,7,6.333809486466821,0.2308145945335134,133.33333333333334,22.0,353.51638176953713,669.6969696969699,0.2284701388888889,39.14893617021277,13.617021276595748,1533.3333333333333,1883.3333333333333,2.321928094887362,0.2134457337614752,30.135988343856244,1591.025641025641,17.099088145896662
1Y,HongKong_3,1,0,35,438.0952380952381,10,166.66666666666669,3.842237556067696,0.1377196415700321,6,4.781422915752285,0.1785833085982046,633.3333333333334,21.0,277.5902298104541,730.1587301587301,0.2092048611111111,68.27421283379833,36.82742128337983,4758.333333333333,8049.999999999999,2.2516291673878226,0.173541399072497,54.37445319335082,4143.333333333332,6.646660258364006
1Y,Russia_1,0,1,34,465.6862745098039,7,159.52380952380955,3.903753439867687,0.0995817851972086,13,4.598412415512975,0.1830363729146142,850.0000000000001,18.0,312.1813674772916,879.6296296296297,0.22085625,64.28898033836306,28.349336991312303,3905.555555555556,10300.0,2.584962500721156,0.193917516122361,53.06024864520243,3963.0952380952376,5.8818639065552665
1Y,Sweden_4,0,1,44,376.5151515151516,3,222.22222222222223,3.5958420266230555,0.0845734044140646,5,4.793683423358067,0.2488637594946015,1083.3333333333337,20.0,365.2071395315455,828.3333333333336,0.2851576388888889,46.68289713937919,16.85940353012781,2130.555555555556,3716.666666666667,2.584962500721156,0.2179672943608889,31.74061433447099,2146.153846153846,10.683803026228253
1Y,Singapore_3,0,1,56,280.95238095238096,6,133.33333333333334,3.642522082165237,0.0626643290440491,6,5.229429671482755,0.1665497716016081,33.333333333333336,34.0,274.47970960525674,462.7450980392156,0.2918076388888889,36.60337552742617,19.901547116736992,1577.2727272727273,3416.6666666666665,3.277613436819116,0.2792321508507214,37.61879619852165,1532.258064516129,29.283339726377708
1Y,London_3,0,1,50,316.00000000000006,4,158.33333333333334,4.107048484233678,0.2334109998605165,0,4.720717450310054,0.2127079224086896,283.33333333333337,30.0,278.5908635934772,526.6666666666666,0.3038597222222222,34.397332062887095,25.202477370176275,1504.1666666666663,2650.0,3.0,0.2638236530688194,22.44830981293075,1424.9999999999998,22.05715063538517
1Y,Russia_3,0,1,37,429.2792792792793,6,177.7777777777778,4.055014801699961,0.0896213857205518,28,3.569566831541892,0.208309303421762,66.66666666666667,20.0,350.8780313632974,794.1666666666665,0.2228368055555555,81.52524167561762,46.8313641245972,2919.230769230769,6600.0,3.700439718141093,0.2916480510871575,57.58142018152697,3595.0,10.641683574014404
1Y,France_3,1,0,52,312.1794871794872,1,216.66666666666669,3.721148153601105,0.0583644319403852,18,5.386620094060027,0.2593387889857569,866.6666666666667,25.0,347.15060908823136,649.3333333333334,0.29265,50.96359743040686,31.9593147751606,1762.9629629629626,3600.0,3.1699250014423126,0.2683334403547053,30.893736805066844,1540.350877192982,10.060041147079817
1Y,Brazil_1,0,1,52,274.3589743589744,6,172.22222222222226,4.074593591351881,0.2216433996193249,11,4.730972059770375,0.2093319942422846,316.6666666666667,27.0,303.74439990348594,528.3950617283951,0.2580715277777777,52.83409184940008,40.95986760446834,1773.6111111111106,3150.0,3.584962500721157,0.3084985650340233,44.66849984723496,1624.4444444444446,15.19790373741553
1Y,Vietnam_2,0,1,57,264.9122807017544,5,130.0,4.056117556873381,0.1196283683418564,18,7.108365118200036,0.2601820631636672,116.66666666666669,35.0,404.9579679790429,431.4285714285716,0.3324069444444444,19.6781272860278,31.821506949524508,896.6666666666666,1050.0,2.321928094887362,0.2313876046293023,19.53365596128464,924.9999999999998,24.830180792141288
2U,Sweden_4,1,0,57,249.41520467836256,6,102.7777777777778,3.4626883502646444,0.1343879933752555,74,7.078622465022488,0.3166177861087019,116.66666666666669,32.0,525.8564940282682,444.27083333333337,0.3448743055555555,24.449339207048453,5.837004405286343,1233.333333333333,1433.333333333333,1.584962500721156,0.1511769923862107,15.95684270300965,936.6666666666664,18.03807426054121
2U,India_3,1,0,61,247.81420765027323,5,153.33333333333334,2.9470958593919394,0.1801563312766757,50,4.506162102437074,0.208448336946106,16.666666666666668,23.0,347.9591213792319,657.2463768115941,0.2822486111111111,49.18032786885245,19.83206717313075,1366.6666666666663,5433.333333333333,3.906890595608519,0.3148850168895146,37.45598591549296,1215.7142857142858,17.779554844728782
2U,Mexico_1,0,1,62,234.40860215053763,8,147.91666666666669,3.2708269675643606,0.2147765016865364,32,5.691216104585756,0.2713284273516062,366.6666666666667,25.0,509.2275384762974,581.3333333333333,0.3796520833333333,38.16552451238798,32.36689509752241,1206.6666666666663,2150.0,3.321928094887362,0.3000987551036406,35.319609967497286,1552.380952380952,21.578506183188296
2U,France_1,1,0,49,307.8231292517007,9,103.70370370370372,4.123629399349815,0.5250033028226648,10,6.591892477246213,0.2832562087617667,333.33333333333337,30.0,454.0676454336176,502.7777777777779,0.3758576388888889,9.854604200323104,,1016.6666666666664,1016.6666666666664,0.0,0.0,1.87007874015748,949.9999999999998,20.607835218093705
2U,Mexico_3,1,0,58,250.86206896551727,3,144.44444444444446,3.2500866767561303,0.2945284127656078,54,4.792914054700759,0.3133464176197131,16.666666666666668,27.0,519.4322683100933,538.8888888888889,0.3067090277777777,62.42707117852976,23.39556592765461,1621.212121212121,3933.333333333333,3.4594316186372978,0.289706255432781,33.5910320834944,1703.9215686274508,7.08100472885832
2U,Vietnam_2,0,1,56,279.7619047619048,9,107.40740740740742,3.784385131406868,0.4735518272316235,7,5.917111093059841,0.2460273701912219,416.6666666666667,26.0,394.9032272370062,602.5641025641024,0.3232840277777777,50.0,47.8359173126615,1612.4999999999998,3449.999999999999,3.875,0.329732164184045,51.449454905847375,1870.7207207207205,16.972046041813485
2U,Singapore_3,0,1,47,284.7517730496454,11,136.36363636363637,3.122462983122724,0.527769045883977,27,5.317372701595628,0.2656540146460286,266.6666666666667,24.0,350.6192805005316,557.6388888888888,0.2276493055555555,54.52044025157231,52.75157232704402,1926.3888888888885,4916.666666666666,3.584962500721157,0.2923356765880308,47.69943232745743,1716.6666666666663,11.098578069455836
2U,Italy_1,1,0,55,273.03030303030306,6,150.00000000000003,3.2638492785002056,0.1303218124101583,48,5.671679496683246,0.3173165129497735,200.0,33.0,478.4447362782065,455.050505050505,0.3442131944444444,,,,,,,8.861469433538982,1053.3333333333337,8.232552280171326
2U,London_3,1,0,35,327.1428571428572,8,289.58333333333337,3.463628215881056,0.5173621445464444,77,7.600130927159675,0.2253841705755473,133.33333333333334,22.0,430.9221023643391,520.4545454545455,0.1898631944444444,91.14458938085616,91.3834282564762,3445.1388888888887,11533.333333333332,4.584962500721156,0.3397930529406184,81.4437194127243,4160.416666666666,16.371810528363465
2U,Sweden_2,1,0,53,239.937106918239,8,200.0,3.4014442373853213,0.5267732769849783,63,6.63322468680674,0.2985065830989886,200.0,25.0,558.4272945463371,508.6666666666666,0.3266430555555555,21.689259645464027,10.948905109489049,866.6666666666665,1166.6666666666663,2.0,0.1963298186170848,22.764227642276428,1088.8888888888887,9.330632870778858
2U,HongKong_1,1,0,53,287.42138364779873,7,116.66666666666669,3.2267366500921124,0.2086280720495672,29,5.95446737633212,0.2810887669239379,16.666666666666668,29.0,454.69472302933815,525.2873563218391,0.3088416666666667,31.47689768976898,19.71947194719472,1589.583333333333,2533.3333333333326,3.0,0.2653399291613411,34.242061114439785,1656.5217391304348,14.279480832698656
2U,Brazil_1,1,0,52,271.7948717948718,7,173.80952380952382,3.183409978742591,0.1385443902766351,39,6.120833773711812,0.2533761188981646,183.3333333333333,25.0,417.1121344475817,565.3333333333334,0.2615229166666666,49.00090826521344,30.699364214350584,1634.8484848484848,3200.0,3.277613436819116,0.2814995578021357,45.9672131147541,1730.864197530864,15.693398158536798
2U,France_3,0,1,44,282.95454545454544,6,302.77777777777777,3.2452465951387066,0.3408889115542935,27,7.110612355064868,0.291777602046294,233.3333333333333,25.0,494.6196614862221,498.0,0.3189854166666667,,,,,,,8.93437296946069,1145.8333333333333,23.561193328635188
2U,India_1,0,1,50,290.6666666666667,10,120.0,3.5022321916010384,0.2944762415048525,11,5.5440206879479215,0.2587187235030334,133.33333333333334,24.0,449.1845153762454,605.5555555555554,0.2764597222222222,58.49914724275156,31.949971574758383,1714.9999999999995,3033.3333333333326,3.321928094887362,0.2872096682915458,38.52147472443937,1778.0701754385962,12.938705897367475
2U,Russia_1,1,0,34,368.62745098039215,7,202.3809523809524,3.072163723551803,0.4215259646594522,11,4.161804015556132,0.2139714035503424,500.00000000000006,14.0,424.212888661604,895.2380952380951,0.1870638888888889,82.80254777070063,55.891719745222936,2363.6363636363635,5500.0,3.4594316186372978,0.2784261203711033,56.63884673748103,2262.121212121212,8.802998134208325
2U,London_1,0,1,55,263.33333333333337,6,133.33333333333334,3.4395147897989946,0.3754040999143789,40,5.034318521736152,0.2395990019869734,583.3333333333334,24.0,370.4217399548774,603.4722222222223,0.2450090277777777,33.73493975903614,31.09103078982597,1292.307692307692,1983.3333333333333,3.392747410448785,0.309755538209625,45.16463572724916,1382.5396825396826,10.457261143338789
2U,NYC_1,0,1,52,273.0769230769231,11,130.3030303030303,3.897228040919381,0.2462018051261484,44,6.24556122759949,0.2651842995622133,266.6666666666667,30.0,410.8986303258018,473.33333333333326,0.3503041666666667,54.32835820895523,29.47761194029851,1213.3333333333333,1866.6666666666663,3.121928094887363,0.2873254912577431,37.887773722627735,1730.208333333333,12.04711735440445
2U,NYC_4,1,0,48,268.0555555555556,13,203.84615384615384,3.25457299273947,0.2124627969501388,27,5.710975083507424,0.2290177277083434,66.66666666666667,25.0,354.9834377419113,514.6666666666669,0.2772388888888888,26.17338487023743,8.172280508006626,1128.5714285714282,1966.6666666666663,2.807354922057604,0.2565949617845087,33.21718931475029,1191.6666666666667,18.32418905741509
2U,Italy_4,1,0,44,290.53030303030306,9,285.1851851851852,3.239700243526137,0.2092293258717991,6,5.024091649068965,0.2150473976196036,250.00000000000003,22.0,368.4582891996022,581.0606060606061,0.2794104166666666,55.68814638027049,39.77724741447892,2916.6666666666665,5033.333333333334,3.0,0.2439617083958878,50.33526363913442,2897.368421052632,17.575067991341513
2U,Brazil_3,1,0,47,309.2198581560284,9,218.51851851851853,3.0691261997929327,0.3315280139421609,13,6.405586119995911,0.2398778940122614,150.0,27.0,360.02983023280643,538.2716049382713,0.3121840277777777,39.28128872366791,10.842627013630732,1509.5238095238096,2183.333333333333,2.807354922057604,0.2531051253371985,29.94770716009655,1378.7037037037037,18.21291956252357
2U,Russia_3,0,1,49,252.3809523809524,6,277.77777777777777,3.10312726192439,0.2750312499505231,32,6.0387242719531065,0.2489792247536854,166.66666666666669,21.0,411.459940485796,588.8888888888889,0.2535229166666666,40.56818181818183,24.261363636363644,991.6666666666666,2050.0,3.584962500721157,0.325884817285737,36.57074340527578,1173.076923076923,20.58238636363636
2U,HongKong_3,0,1,57,245.3216374269006,8,143.75,3.203118594572506,0.1316406488746081,11,7.331959483799261,0.2797305843459028,366.6666666666667,31.0,517.4709805755792,451.0752688172042,0.3814979166666666,21.192586623690577,12.006446414182111,1461.1111111111113,2266.666666666667,1.584962500721156,0.1422036902040288,19.54326923076924,1042.3076923076922,24.14527454817544
2U,Singapore_1,0,1,56,276.1904761904762,9,124.07407407407408,3.708048958427206,0.2454505038111493,17,4.931072689995483,0.271797762346339,133.33333333333334,28.0,411.895140697209,552.3809523809523,0.2754472222222222,60.78486730660644,52.54093732354602,1157.52688172043,2233.333333333333,4.671780584510635,0.4199603705519337,56.92393736017896,1390.437158469945,18.68435911914173
2U,Vietnam_1,1,0,58,254.8850574712644,5,96.66666666666669,3.826516868328226,0.2069530027482379,62,7.9161586764818175,0.258289666439004,350.0,36.0,436.8227036063769,410.6481481481481,0.3098840277777778,43.85679414157852,36.85923515052888,1796.6666666666663,3383.333333333333,3.321928094887362,0.2833490171919446,51.28550074738416,2042.2619047619048,11.426348621757812
3S,Sweden_2,1,0,58,237.3563218390805,11,118.1818181818182,2.8247674433159524,0.1382586749549622,31,5.708027825585328,0.2362608517560772,300.0,35.0,416.0548748537552,393.3333333333335,0.3834847222222222,31.125226860254084,18.330308529945555,1143.3333333333333,2000.0,2.321928094887362,0.2117569362253892,18.360995850622405,1072.7272727272723,15.781513675295312
3S,Russia_1,1,0,54,237.3456790123457,15,201.1111111111112,2.5656831563111564,0.0372690926716081,5,7.632781635737025,0.2735854237580564,166.66666666666669,32.0,440.5108921004292,400.5208333333333,0.3692694444444444,38.31018518518519,21.238425925925924,1576.190476190476,2716.666666666667,2.807354922057604,0.2461061280063368,44.35322386864237,1678.0303030303032,8.69693396226415
3S,Singapore_3,1,0,48,310.06944444444446,11,168.18181818181822,2.5814591580211457,0.0192078886498051,1,5.392542372841596,0.2320062322237731,250.00000000000003,18.0,396.8730510937045,826.8518518518516,0.2746944444444444,75.12983266012697,64.48355452971727,3616.6666666666665,8883.333333333332,3.584962500721157,0.2733123586793994,63.40903877036017,3071.111111111111,8.40689494297185
3S,France_3,0,1,55,248.18181818181824,16,145.83333333333334,2.62155511684673,0.0352363650407807,7,4.303198639910364,0.2278676564436643,50.0,25.0,336.3930130739738,546.0000000000001,0.2977361111111111,60.58365758754864,49.76653696498055,1128.2608695652175,2316.666666666666,4.2626923908396215,0.3813734978024354,44.42313366774861,1320.6140350877197,10.396310707594756
3S,HongKong_1,1,0,46,319.5652173913044,14,153.57142857142858,2.6474927338278675,0.0128289551515281,9,4.135414666548802,0.2432447656330703,50.0,20.0,381.2370719896609,734.9999999999999,0.1895145833333333,91.37203166226914,76.84696569920844,3980.4597701149423,14683.333333333332,4.85798099512757,0.350964703074322,81.7714488300638,3844.1666666666665,12.387862796833778
3S,London_1,1,0,51,250.0,22,147.72727272727275,2.5623721693414283,0.029172559374554,0,7.285392825672061,0.216925802329933,116.66666666666669,31.0,366.23887902070777,411.2903225806452,0.3082395833333333,19.774542038515737,6.998590887740724,1754.1666666666663,2883.333333333333,2.0,0.1740186429353205,25.812024879060125,1778.571428571429,20.267731329262563
3S,Mexico_1,1,0,54,279.0123456790124,11,140.9090909090909,2.563946315220424,0.0285881475820887,3,4.116577263582568,0.183203800246854,250.00000000000003,24.0,335.96963791840386,627.7777777777777,0.2838638888888889,49.06279287722586,27.038425492033745,1246.428571428571,2400.0,3.664497779200461,0.3263650528709358,34.26596445029625,1239.2857142857142,16.014747749818742
3S,Vietnam_2,1,0,56,260.4166666666667,12,134.72222222222223,2.8857871519316225,0.0572598511607375,65,5.980261469192965,0.3301305125433241,150.0,36.0,535.7454618574324,405.0925925925927,0.3567666666666667,38.297872340425535,14.095744680851064,1440.0,2500.0,2.321928094887362,0.2057145641127369,11.78232651023465,1311.111111111111,12.23726627981947
3S,Russia_3,0,1,47,271.63120567375887,20,170.83333333333334,2.797237195466694,0.0968114521245874,11,6.991098807705543,0.2586244862117026,1200.0,25.0,377.92304950790816,510.6666666666665,0.3425277777777777,14.545454545454543,13.286713286713285,1733.333333333333,1733.333333333333,0.0,0.0,12.795408507765025,1263.3333333333333,20.49559136515658
3S,HongKong_3,1,0,50,260.33333333333337,17,164.7058823529412,2.7384460000430835,0.0417041662539827,11,4.847263110539688,0.263129869818982,83.33333333333334,28.0,424.19053188038464,464.8809523809524,0.2911354166666666,56.30016051364366,39.24558587479935,1461.458333333333,3450.0,3.875,0.329732164184045,54.47601588756492,1485.833333333333,11.929603301994955
3S,Singapore_1,1,0,53,262.57861635220127,13,198.7179487179488,2.524869604303844,0.0445203765515269,8,6.918470888970732,0.2509226371787287,483.33333333333337,37.0,401.9054104344086,376.12612612612594,0.3481569444444444,16.697588126159555,,1500.0,2250.0,1.0,0.0898063671339499,15.865133298484055,1445.238095238095,26.655487369773084
3S,India_1,0,1,51,235.62091503267976,19,166.66666666666669,2.770587529403976,0.038863971660839,6,7.657285794237324,0.2062783721423146,16.666666666666668,36.0,360.41372542512295,333.7962962962964,0.3135465277777777,22.589928057553955,13.66906474820144,1046.6666666666663,1300.0,2.321928094887362,0.2244886787075173,20.0142112742776,1173.611111111111,22.566906474820147
3S,Mexico_3,0,1,55,257.2727272727273,16,143.75,2.7365567911131894,0.0623158346801829,13,7.007673618231845,0.2118131938074433,333.33333333333337,34.0,350.5078445097882,416.17647058823513,0.3236576388888889,19.47818263607737,,1443.3333333333333,2433.333333333333,2.321928094887362,0.2064280087409456,25.000000000000007,1347.3684210526317,22.11309375052065
3S,Vietnam_1,0,1,47,266.6666666666667,19,174.56140350877197,2.8541655113948647,0.0501812304215787,13,7.75341765362971,0.2304625756888412,250.00000000000003,33.0,376.37862567829967,379.7979797979797,0.3304472222222222,11.93490054249548,9.76491862567812,1100.0,1333.3333333333333,1.0,0.0963415328299722,22.09364908503768,1368.3333333333333,20.77600440286185
3S,NYC_4,1,0,54,241.6666666666667,16,160.41666666666669,2.6654834949636874,0.0534723028609047,10,8.558217213449284,0.247787919607202,216.66666666666669,33.0,377.6107916469388,395.45454545454544,0.3821048611111111,4.777327935222672,15.141700404858302,983.3333333333331,983.3333333333331,0.0,0.0,9.861248761149652,1105.5555555555554,27.47994805591628
3S,Italy_1,0,1,56,213.6904761904762,22,178.78787878787878,2.585625652488804,0.0205668362679716,9,5.687169179400047,0.2336996315498832,166.66666666666669,34.0,360.292042046836,351.9607843137256,0.3672159722222222,39.45745992601727,43.64981504315661,1333.333333333333,2116.666666666666,3.0,0.2715694824903741,37.02991452991453,1375.396825396825,13.69577401636588
3S,Sweden_4,0,1,48,258.6805555555556,20,166.66666666666669,2.6791391487581184,0.0518104898820586,2,6.972445127421053,0.1722646841923261,183.3333333333333,33.0,272.18210928142906,376.2626262626263,0.26703125,16.93877551020408,15.510204081632653,1106.6666666666663,1300.0,2.321928094887362,0.2244886787075173,21.01663585951941,1263.3333333333333,23.43030829353018
3S,Italy_4,0,1,48,250.0,23,150.72463768115944,2.641644605258216,0.0463672573789752,17,7.055647087176128,0.1945274296604252,83.33333333333334,33.0,305.1391263787271,363.6363636363636,0.30784375,28.16901408450704,30.881585811163283,1124.9999999999998,1549.9999999999998,3.0,0.2830957463457761,26.26090254076602,1049.242424242424,26.560783138547595
3S,Brazil_1,0,1,47,242.5531914893617,28,170.23809523809524,2.5669407254372603,0.0225088286593242,0,7.828373193381582,0.1981096828973992,316.6666666666667,34.0,296.35160321296473,335.2941176470588,0.3323493055555555,9.606299212598426,10.866141732283468,1016.6666666666664,1216.6666666666663,1.0,0.097584472202568,17.988741044012283,1301.8518518518515,30.04108182129408
3S,India_3,1,0,54,249.0740740740741,19,170.17543859649123,2.622744573619896,0.0677523914835247,12,5.993638404252053,0.2230535047731687,216.66666666666669,37.0,333.0109441042158,363.5135135135135,0.3336194444444444,36.36919315403423,18.88753056234719,1101.8518518518515,1450.0,2.9477027792200907,0.280711090884883,31.74375767498977,1175.0,14.08405222124833
3S,France_1,0,1,46,286.59420289855075,16,187.5,2.7383563991595588,0.1037594992189577,4,5.749991134752356,0.2054225136894494,200.0,22.0,379.66658534070285,599.2424242424244,0.2983743055555555,28.30568124685772,18.099547511312217,1340.4761904761904,2266.6666666666665,2.521640636343318,0.2262429576051791,32.230215827338135,1659.2592592592594,19.848053181386515
3S,NYC_1,0,1,48,240.97222222222223,26,154.4871794871795,2.4976405361521605,0.0273737534719229,5,7.739890471453822,0.2097069234059856,366.6666666666667,33.0,343.55676160770565,350.5050505050506,0.3432277777777778,17.865612648221347,15.335968379446642,941.6666666666666,1100.0,2.0,0.1979810747071488,21.87340479836651,1190.2777777777776,24.16113026658818
3S,Brazil_3,1,0,51,266.6666666666667,14,157.14285714285714,2.4076507021861744,0.0178536401784878,6,6.2512489675305,0.2774866604637495,150.0,25.0,501.3897097475081,543.9999999999999,0.3894291666666666,5.866666666666664,5.999999999999997,733.333333333333,733.333333333333,0.0,0.0,14.431673052362706,1255.5555555555554,11.544
3S,London_3,0,1,54,211.7283950617284,15,138.88888888888889,2.483872813098836,0.0391008316088218,78,8.491739889225174,0.3015043523311866,66.66666666666667,34.0,486.5322195778943,336.2745098039215,0.3246548611111111,32.847778587035684,17.844136926438456,1252.7777777777774,2166.666666666666,2.584962500721156,0.2332873267739171,24.0165128703254,1267.9487179487176,24.253459577567373
4M,Singapore_1,1,0,61,216.66666666666669,2,200.0,4.270349846082527,0.113687605778972,58,7.758141857263581,0.2865390951935522,133.33333333333334,35.0,477.0923167927644,377.6190476190477,0.4185888888888889,25.682031984948257,11.75917215428034,1516.6666666666663,2216.6666666666665,1.584962500721156,0.1426156400479155,20.77047413793104,1606.25,13.82565067419254
4M,Brazil_3,1,0,50,278.00000000000006,2,291.6666666666667,3.9233189340477286,0.1156371121871346,1,5.588919751490558,0.2392839069225107,133.33333333333334,23.0,435.7472145915675,604.3478260869564,0.2766604166666667,43.07692307692307,29.48717948717949,2333.333333333333,3616.666666666666,2.584962500721156,0.2186931005588239,38.27227011494253,1973.1481481481485,12.217687074829932
4M,Mexico_1,1,0,53,247.16981132075475,6,213.8888888888889,4.263088049207415,0.6866244636747258,4,5.723694873768189,0.1861744149661503,100.0,25.0,345.0567333754253,523.9999999999999,0.2559041666666666,41.76596394744882,34.61655973113351,1423.9583333333333,2166.6666666666665,4.0,0.3609914290189266,46.6740576496674,1468.6046511627906,15.586147735551956
4M,India_1,1,0,40,265.0,6,377.7777777777778,4.425044740689608,0.2603618725551618,79,5.53189897740014,0.1806206230540516,466.6666666666667,24.0,319.7705325581315,441.6666666666666,0.2185069444444444,25.471264367816094,18.942528735632187,1025.925925925926,1550.0,3.1699250014423126,0.2991307613811489,33.44005691924582,1205.1282051282049,24.02829354553493
4M,India_3,1,0,48,238.54166666666663,11,260.6060606060606,4.039001078168783,0.1816857100199411,34,5.636670966318261,0.1798219954923805,83.33333333333334,29.0,283.6750439454676,394.8275862068968,0.2652402777777777,32.87904599659285,21.40829074389552,1206.25,2399.9999999999995,3.0,0.2671839956269346,34.620098039215684,1177.0833333333333,18.015634250365487
4M,HongKong_1,1,0,27,238.2716049382716,15,407.77777777777777,3.3060188898964533,0.1597139602342507,32,10.39595030832573,0.2092190731196247,250.00000000000003,18.0,370.8376087334085,357.40740740740745,0.1951770833333333,48.82352941176472,,1037.5,1433.333333333333,2.0,0.1907641251038121,17.187499999999996,1711.1111111111106,18.94419306184012
