start_x	start_y	duration
455.633666464623	532.531654936202	0.7833333333333333
453.1669445037842	552.5058360099792	0.25
446.7746615409851	505.8068199455738	0.13333333333333333
469.30300528003323	533.1182265666223	0.5166666666666667
412.466477394104	554.1945269107819	0.16666666666666666
433.8842504674738	539.1954777457497	0.36666666666666664
457.60321753365656	564.3953500475202	0.23333333333333334
450.05714829762775	569.7887341976166	1.5
422.2349389394124	585.6779623031616	0.15
541.0055287679036	554.6704137325287	0.3
405.53672949473065	573.2344114780426	0.3
426.2962471811395	556.404741563295	0.31666666666666665
463.71139907836914	549.5837688446045	0.25
428.40333223342896	563.3175464272499	0.6666666666666666
453.1759561811175	463.061352457319	0.11666666666666667
461.9023888451713	426.0125664302281	0.23333333333333334
650.8667984008789	438.50139141082764	0.25
1012.3369106169669	382.5067505144304	0.5166666666666667
1027.9430806359578	403.75320320905644	0.7166666666666667
1058.2116456465287	535.9454128958962	0.18333333333333332
1030.7578144902768	412.24847721016926	0.38333333333333336
1066.4485041300456	478.60689997673035	0.15
1505.6592526643174	531.6920297042184	0.38333333333333336
1716.9640986124675	584.0854454040527	0.15
1688.4883165359497	481.32121816277504	0.4
1565.067367553711	513.2114750146866	0.1
1410.4441972212358	511.40829173001373	0.18333333333333332
575.9633037022181	485.5879170554025	0.23333333333333334
533.0607461929321	499.1535294055939	0.2
250.16639567133205	522.9405002095806	1.1166666666666667
258.5946602291531	552.9500532150269	0.9
252.17237472534183	544.2697548866272	0.2
237.54664751199576	545.0203401308794	0.21666666666666667
220.50147186626089	568.9141000400889	0.18333333333333332
252.43957221508026	586.8728457391262	1.3333333333333333
221.54459595680237	611.5917259454727	0.13333333333333333
723.5886383056641	431.83835341380194	0.21666666666666667
881.516318321228	350.4169687628746	0.13333333333333333
998.0706908486106	566.7870546470988	0.36666666666666664
1440.683141855093	516.068811233227	0.21666666666666667
1631.9454288482666	539.2309959232807	0.13333333333333333
1674.8521532331195	520.9329792431422	0.11666666666666667
1436.65678024292	531.6153318541391	0.4666666666666667
1444.209337234497	501.9900633394718	0.13333333333333333
1453.4663263956706	480.99260687828064	0.15
1435.6878662109375	493.0322464612814	0.21666666666666667
1540.7054138183594	535.5087339878082	0.15
1602.346263885498	558.9888789653778	0.5
1455.453712463379	483.7975126504898	0.6666666666666666
1385.207372392927	396.40405195099964	0.35
1314.5103999546598	411.3578837258475	0.11666666666666667
1289.6065001054244	503.78739270296967	0.18333333333333332
1479.324756035438	485.587784418693	0.43333333333333335
1656.7976168928476	533.167342605262	0.48333333333333334
1750.0704662616436	524.5531302232009	0.21666666666666667
1776.067019871303	493.88607706342424	0.11666666666666667
1696.2873244285583	588.0763556063175	0.26666666666666666
1698.863421353427	618.7576291777871	0.36666666666666664
1659.5117256858132	531.7597594044425	0.18333333333333332
1596.4539623260498	520.756274163723	0.2
1437.7775115966797	489.9626290798187	0.16666666666666666
1478.6231740315754	490.4975402355194	0.15
1469.8758459091187	506.926244571805	0.26666666666666666
1155.0297617912292	528.6567543447018	0.26666666666666666
1035.4686101277669	524.6666872501373	0.15
